"","microbe","Comparison","deseq_LFC","deseq_padj","M2_coef","M2_padj","Num_not_zero"
"583","PWY-5838: superpathway of menaquinol-8 biosynthesis I","SexF",-0.618054949831231,0.987500682831514,-1.10959347423516,0.870417125645731,21
"584","PWY-5840: superpathway of menaquinol-7 biosynthesis","SexF",1.05206560213136,0.987500682831514,-0.102828130214611,0.973409537787952,12
"585","PWY-5845: superpathway of menaquinol-9 biosynthesis","SexF",-0.161250329107492,0.987500682831514,-0.335446073796716,0.918849318345177,14
"586","PWY-5850: superpathway of menaquinol-6 biosynthesis I","SexF",-5.81430791571032,NA,-0.661579835413924,0.573687269824753,5
"587","PWY-5855: ubiquinol-7 biosynthesis (prokaryotic)","SexF",-1.80891884686258,0.987500682831514,-0.0650401307127348,0.870417125645731,7
"588","PWY-5856: ubiquinol-9 biosynthesis (prokaryotic)","SexF",-1.80891884686258,0.987500682831514,-0.0650401307127348,0.870417125645731,7
"589","PWY-5857: ubiquinol-10 biosynthesis (prokaryotic)","SexF",-1.80891884686258,0.987500682831514,-0.0650401307127348,0.870417125645731,7
"590","PWY-5860: superpathway of demethylmenaquinol-6 biosynthesis I","SexF",-5.63574809584248,NA,-0.456695375174294,0.568480523715782,5
"591","PWY-5861: superpathway of demethylmenaquinol-8 biosynthesis","SexF",-0.645781863984005,0.987500682831514,-0.802307211426308,0.870417125645731,21
"592","PWY-5862: superpathway of demethylmenaquinol-9 biosynthesis","SexF",-0.154616165932538,0.987500682831514,-0.229085383121256,0.918849318345177,14
"593","PWY-5863: superpathway of phylloquinol biosynthesis","SexF",-0.461652777988502,0.987500682831514,-0.374142742254326,0.871348227380066,22
"594","PWY-5896: superpathway of menaquinol-10 biosynthesis","SexF",-5.81430791571032,NA,-0.661579835413924,0.573687269824753,5
"595","PWY-5897: superpathway of menaquinol-11 biosynthesis","SexF",-0.397025843782733,0.987500682831514,-0.855859604368392,0.871348227380066,22
"596","PWY-5898: superpathway of menaquinol-12 biosynthesis","SexF",-0.397025843782733,0.987500682831514,-0.855859604368392,0.871348227380066,22
"597","PWY-5899: superpathway of menaquinol-13 biosynthesis","SexF",-0.397025843782733,0.987500682831514,-0.855859604368392,0.871348227380066,22
"598","PWY-5910: superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate)","SexF",0,NA,0.0116745839443122,0.956414416885108,1
"599","PWY-5913: TCA cycle VI (obligate autotrophs)","SexF",-0.586789868348058,0.987500682831514,-9.66716703813676,0.643969790743719,65
"600","PWY-5918: superpathay of heme biosynthesis from glutamate","SexF",-0.798856267858563,0.987500682831514,-1.35959548980739,0.652913458013989,31
"601","PWY-5920: superpathway of heme biosynthesis from glycine","SexF",-0.736421850919354,0.987500682831514,-0.450970884922872,0.725710892454113,14
"602","PWY-5941: glycogen degradation II (eukaryotic)","SexF",1.06873247236737,0.987500682831514,1.57194796016592,0.938445012297723,48
"603","PWY-5971: palmitate biosynthesis II (bacteria and plants)","SexF",-0.334199891165286,0.987500682831514,-3.09347114622527,0.870417125645731,55
"604","PWY-5973: cis-vaccenate biosynthesis","SexF",0.646756452281348,0.987500682831514,4.93897874855224,0.870417125645731,66
"605","PWY-5989: stearate biosynthesis II (bacteria and plants)","SexF",-0.265096986609374,0.987500682831514,-2.99685529029393,0.822592578646099,65
"606","PWY-5994: palmitate biosynthesis I (animals and fungi)","SexF",0.153926865348446,0.987500682831514,-0.805533245441813,0.885896302462109,39
"607","PWY-6113: superpathway of mycolate biosynthesis","SexF",0.226224624752836,0.987500682831514,0.775027194638621,0.949001919546582,55
"608","PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I","SexF",-0.160490553878642,0.987500682831514,-36.3856750407389,0.394417191128668,66
"609","PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II","SexF",-0.204941219939122,0.987500682831514,-40.8625832472765,0.376138078907812,66
"610","PWY-6123: inosine-5'-phosphate biosynthesis I","SexF",0.150362154323563,0.987500682831514,-6.35794910398204,0.880714218806451,66
"611","PWY-6124: inosine-5'-phosphate biosynthesis II","SexF",0.170563957097807,0.987500682831514,-4.90640889190928,0.899274976032296,66
"612","PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II","SexF",0.346366137595657,0.987500682831514,0.726378312697393,0.977478856936866,66
"613","PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II","SexF",0.0732312064639171,0.987500682831514,-12.5824743766589,0.708233645819837,66
"614","PWY-6143: CMP-pseudaminate biosynthesis","SexF",4.35256798283909,0.987500682831514,0.62076914729967,0.818822096499768,15
"615","PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I","SexF",-0.162579872832385,0.987500682831514,-3.87960100840661,0.878827621094896,65
"616","PWY-6151: S-adenosyl-L-methionine cycle I","SexF",-0.17510760507275,0.987500682831514,-33.5800534008372,0.446226504605252,66
"617","PWY-6163: chorismate biosynthesis from 3-dehydroquinate","SexF",0.0673753422460752,0.987500682831514,-21.3320629809642,0.659949887203748,66
"618","PWY-6167: flavin biosynthesis II (archaea)","SexF",0,NA,0.350553871585355,0.908799535041267,2
"619","PWY-6168: flavin biosynthesis III (fungi)","SexF",0.176473651482038,0.987500682831514,-10.3718779525419,0.870417125645731,66
"620","PWY-6174: mevalonate pathway II (archaea)","SexF",0,NA,0.0124528895405997,0.956414416885108,1
"621","PWY-621: sucrose degradation III (sucrose invertase)","SexF",-0.494498120086312,0.987500682831514,-18.8442136206433,0.446226504605252,66
"622","PWY-622: starch biosynthesis","SexF",-0.773117916769311,0.987500682831514,-11.178718269676,0.659949887203748,56
"623","PWY-6263: superpathway of menaquinol-8 biosynthesis II","SexF",7.88509232798847,0.115604067655222,0.887375613733158,0.769867078076531,32
"624","PWY-6270: isoprene biosynthesis I","SexF",-0.863365228315337,0.987500682831514,-17.5228439069282,0.41346161656885,60
"625","PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis","SexF",-0.204941219939122,0.987500682831514,-40.8625832472765,0.376138078907812,66
"626","PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)","SexF",-0.370461909674869,0.987500682831514,-3.80354340758908,0.696431059188311,63
"627","PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)","SexF",0.945721471306495,0.987500682831514,2.27162782634082,0.818822096499768,55
"628","PWY-6285: superpathway of fatty acids biosynthesis (E. coli)","SexF",-5.38497649057611,NA,-0.201127542047429,0.956414416885108,8
"629","PWY-6305: putrescine biosynthesis IV","SexF",0.647134963379378,0.779923945282061,3.73578780757885,0.918849318345177,66
"630","PWY-6317: galactose degradation I (Leloir pathway)","SexF",-0.0719067713311058,0.987500682831514,-23.576538937713,0.649176472450074,66
"631","PWY-6318: L-phenylalanine degradation IV (mammalian, via side chain)","SexF",16.0626203424039,0.115604067655222,0.150236242483598,0.896882216738637,10
"632","PWY-6349: CDP-archaeol biosynthesis","SexF",0,NA,0.042028502199524,0.956414416885108,1
"633","PWY-6353: purine nucleotides degradation II (aerobic)","SexF",0.0822275265857497,0.987500682831514,-5.8077814809524,0.871348227380066,66
"634","PWY-6385: peptidoglycan biosynthesis III (mycobacteria)","SexF",-0.0560268062790492,0.987500682831514,-25.8943964148178,0.518538133074492,66
"635","PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)","SexF",-0.0512831841720497,0.987500682831514,-28.9574666068286,0.518538133074492,66
"636","PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)","SexF",-0.0207528182835547,0.987500682831514,-26.0411086757542,0.583970014980071,66
"637","PWY-6435: 4-hydroxybenzoate biosynthesis V","SexF",7.916586878923,0.708147460133753,0.891772494134648,0.754229429579939,18
"638","PWY-6470: peptidoglycan biosynthesis V (&beta;-lactam resistance)","SexF",0.408038535284162,0.987500682831514,0.932787754182911,0.970243782604118,64
"639","PWY-6471: peptidoglycan biosynthesis IV (Enterococcus faecium)","SexF",-0.412983014486797,0.987500682831514,-17.4768364027068,0.67867324812666,64
"640","PWY-6478: GDP-D-glycero-&alpha;-D-manno-heptose biosynthesis","SexF",-1.88554216681272,NA,-0.322543898626853,0.870417125645731,12
"641","PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation","SexF",-0.131355572571164,0.987500682831514,-3.96250845630929,0.643969790743719,65
"642","PWY-6519: 8-amino-7-oxononanoate biosynthesis I","SexF",-0.0797036441366376,0.987500682831514,-2.35483307177153,0.870417125645731,63
"643","PWY-6527: stachyose degradation","SexF",-0.222950239790978,0.987500682831514,-29.8139638031752,0.557634750605377,66
"644","PWY-6531: mannitol cycle","SexF",0.260045225480736,0.987500682831514,-0.676270821221283,0.914374519750842,45
"645","PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III","SexF",0.4178144605993,0.987500682831514,1.25870563804402,0.938445012297723,66
"646","PWY-6549: L-glutamine biosynthesis III","SexF",0.0767695111116208,0.987500682831514,-1.7878314006509,0.90092900783596,65
"647","PWY-6562: norspermidine biosynthesis","SexF",1.16612386654485,0.987500682831514,0.211613439889904,0.882817252697782,10
"648","PWY-6572: chondroitin sulfate degradation I (bacterial)","SexF",-0.807125637120776,0.987500682831514,-0.266085451716331,0.870417125645731,16
"649","PWY-6588: pyruvate fermentation to acetone","SexF",-0.62491037946762,0.987500682831514,-2.89721955364583,0.491323969134853,50
"650","PWY-6590: superpathway of Clostridium acetobutylicum acidogenic fermentation","SexF",0.217927743853305,0.987500682831514,-0.615461974492193,0.94550173162444,63
"651","PWY-6595: superpathway of guanosine nucleotides degradation (plants)","SexF",1.27369073143259,0.987500682831514,1.67459373477024,0.870417125645731,54
"652","PWY-6606: guanosine nucleotides degradation II","SexF",0.0684033648370777,0.987500682831514,-3.34292146551761,0.880714218806451,66
"653","PWY-6608: guanosine nucleotides degradation III","SexF",0.264566946142149,0.987500682831514,-3.48504469026123,0.932911480377238,66
"654","PWY-6609: adenine and adenosine salvage III","SexF",0.2892136810699,0.987500682831514,-8.6048053750386,0.938445012297723,66
"655","PWY-6612: superpathway of tetrahydrofolate biosynthesis","SexF",0.98409083332501,0.987500682831514,2.23728129709994,0.878540100810783,56
"656","PWY-6628: superpathway of L-phenylalanine biosynthesis","SexF",-0.173010884500449,0.987500682831514,-1.37780685210237,0.888571728286214,26
"657","PWY-6629: superpathway of L-tryptophan biosynthesis","SexF",0.215968912444975,0.987500682831514,-0.110078109471665,0.980290251729823,17
"658","PWY-6630: superpathway of L-tyrosine biosynthesis","SexF",0.177189211708468,0.987500682831514,-0.107406794969537,0.976033667370154,17
"659","PWY-6690: cinnamate and 3-hydroxycinnamate degradation to 2-oxopent-4-enoate","SexF",2.90441907300772,0.987500682831514,0.0268931190300606,0.959474582872214,4
"660","PWY-6700: queuosine biosynthesis","SexF",0.162264862041735,0.987500682831514,-13.0458024907683,0.870417125645731,66
"661","PWY-6703: preQ0 biosynthesis","SexF",0.48071142918272,0.779923945282061,1.95400150475202,0.935415381722467,66
"662","PWY-6708: ubiquinol-8 biosynthesis (prokaryotic)","SexF",-1.80891884686258,0.987500682831514,-0.0650401307127348,0.870417125645731,7
"663","PWY-6731: starch degradation III","SexF",0.940143897525037,0.987500682831514,3.47374487343982,0.870417125645731,59
"664","PWY-6737: starch degradation V","SexF",0.0114899875637482,0.987500682831514,-27.0193978593704,0.657990838191183,66
"665","PWY-6749: CMP-legionaminate biosynthesis I","SexF",1.88403014771022,0.987500682831514,0.115145581208797,0.966539190963894,15
"666","PWY-6803: phosphatidylcholine acyl editing","SexF",-1.31530565675765,0.987500682831514,-0.741787758539137,0.498086079209942,22
"667","PWY-6823: molybdenum cofactor biosynthesis","SexF",-3.30116306127108,NA,-0.839410006912189,0.367767150602546,10
"668","PWY-6837: fatty acid beta-oxidation V (unsaturated, odd number, di-isomerase-dependent)","SexF",-0.484776027069294,0.987500682831514,-0.020762836842924,0.924420487636596,6
"669","PWY-6859: all-trans-farnesol biosynthesis","SexF",0.800931622841204,0.987500682831514,-0.01073688815495,0.999999999999998,58
"670","PWY-6876: isopropanol biosynthesis","SexF",-3.09617168836029,NA,-0.71452923806988,0.299831279950404,11
"671","PWY-6891: thiazole biosynthesis II (Bacillus)","SexF",1.06666251147573,0.987500682831514,5.62806579350506,0.870417125645731,65
"672","PWY-6892: thiazole biosynthesis I (E. coli)","SexF",0.193043312231861,0.987500682831514,-7.2653637201553,0.897218592632243,66
"673","PWY-6895: superpathway of thiamin diphosphate biosynthesis II","SexF",1.28671908254243,0.701890272251869,9.74460171251001,0.598124164842797,65
"674","PWY-6897: thiamin salvage II","SexF",0.0301747283293159,0.987500682831514,-9.60173441951834,0.71677659013225,66
"675","PWY-6901: superpathway of glucose and xylose degradation","SexF",0.610350350920719,0.987500682831514,4.36045848992481,0.870417125645731,65
"676","PWY-6936: seleno-amino acid biosynthesis","SexF",-0.320172174005478,0.987500682831514,-32.505190922106,0.205161580943186,66
"677","PWY-6953: dTDP-3-acetamido-3,6-dideoxy-&alpha;-D-galactose biosynthesis","SexF",2.1556952934412,0.987500682831514,0.765743473755793,0.889195785248179,6
"678","PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)","SexF",1.5818869473963,0.987500682831514,2.78908548885915,0.79583003639674,48
"679","PWY-7003: glycerol degradation to butanol","SexF",-0.45755582897062,0.987500682831514,-4.95057128700834,0.573687269824753,50
"680","PWY-7013: L-1,2-propanediol degradation","SexF",-0.520998566671505,0.987500682831514,-5.05798662345021,0.635868874722512,64
"681","PWY-7031: protein N-glycosylation (bacterial)","SexF",0,NA,0.0164699479072884,0.956414416885108,1
"682","PWY-7046: 4-coumarate degradation (anaerobic)","SexF",0.667737909275483,0.987500682831514,0.477568918945611,0.918849318345177,44
"683","PWY-7094: fatty acid salvage","SexF",-1.73771873910798,0.987500682831514,-0.136008316768649,0.649176472450074,6
"684","PWY-7111: pyruvate fermentation to isobutanol (engineered)","SexF",0.0353554503815844,0.987500682831514,-23.891505846436,0.556975736961879,66
"685","PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type","SexF",1.1192281611242,0.987500682831514,4.19009020531749,0.808966702225186,64
"686","PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type","SexF",-0.434704358489237,0.987500682831514,-9.52314337647114,0.689939651020079,65
"687","PWY-7165: L-ascorbate biosynthesis VI (engineered pathway)","SexF",1.54253571279682,0.987500682831514,0.00657323664039033,0.935415381722467,1
"688","PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I","SexF",0.35470876780274,0.987500682831514,0.80296945585212,0.970243782604118,66
"689","PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II","SexF",0.214134012185281,0.987500682831514,-1.87996133315736,0.935415381722467,66
"690","PWY-7196: superpathway of pyrimidine ribonucleosides salvage","SexF",0.0526874275871111,0.987500682831514,-2.8322466115952,0.871348227380066,65
"691","PWY-7197: pyrimidine deoxyribonucleotide phosphorylation","SexF",0.434959760562003,0.987500682831514,1.22309201675647,0.935415381722467,66
"692","PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV","SexF",0.0510437539153839,0.987500682831514,-2.22984329798091,0.881138672268458,65
"693","PWY-7199: pyrimidine deoxyribonucleosides salvage","SexF",0.148183588472217,0.987500682831514,-8.89703398992822,0.870417125645731,66
"694","PWY-7200: superpathway of pyrimidine deoxyribonucleoside salvage","SexF",5.39092435086862,0.987500682831514,0.484162576238203,0.871348227380066,4
"695","PWY-7204: pyridoxal 5'-phosphate salvage II (plants)","SexF",-1.51326169063973,0.987500682831514,-0.269516232131564,0.659949887203748,11
"696","PWY-7208: superpathway of pyrimidine nucleobases salvage","SexF",0.0336012528612862,0.987500682831514,-4.56453169413312,0.871348227380066,66
"697","PWY-7209: superpathway of pyrimidine ribonucleosides degradation","SexF",0.885274205630821,0.987500682831514,0.980543667814138,0.918849318345177,50
"698","PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP","SexF",-0.452224576345116,0.987500682831514,-2.95106034736721,0.7015015473607,43
"699","PWY-7211: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis","SexF",0.646197106694886,0.987500682831514,1.36854356757225,0.935415381722467,65
"700","PWY-7219: adenosine ribonucleotides de novo biosynthesis","SexF",-0.126456810008273,0.987500682831514,-26.5400324269704,0.488123774138861,66
"701","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","SexF",0.0512467483143349,0.987500682831514,-13.9360594495332,0.7015015473607,66
"702","PWY-7221: guanosine ribonucleotides de novo biosynthesis","SexF",-0.06699622161508,0.987500682831514,-33.559043261043,0.418347081949986,66
"703","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","SexF",0.0512467483143349,0.987500682831514,-13.9360594495332,0.7015015473607,66
"704","PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I","SexF",0.355861830941343,0.987500682831514,0.985076415331644,0.970243782604118,66
"705","PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I","SexF",0.00468630296320388,0.987500682831514,-16.8731699282408,0.621183275879832,66
"706","PWY-7234: inosine-5'-phosphate biosynthesis III","SexF",-0.153232315196926,0.987500682831514,-5.76963629241074,0.881138672268458,65
"707","PWY-7237: myo-, chiro- and scillo-inositol degradation","SexF",-0.367291883163468,0.987500682831514,-30.2621248816456,0.446226504605252,64
"708","PWY-7242: D-fructuronate degradation","SexF",0.721094796783522,0.987500682831514,1.52286874225483,0.918849318345177,66
"709","PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II","SexF",-0.19115640714291,0.987500682831514,-24.6210907084117,0.394417191128668,66
"710","PWY-7254: TCA cycle VII (acetate-producers)","SexF",-0.716063495197284,0.987500682831514,-0.674850127636005,0.871348227380066,19
"711","PWY-7269: NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast)","SexF",-1.86501801461265,0.987500682831514,-0.0990001105677509,0.446226504605252,7
"712","PWY-7279: aerobic respiration II (cytochrome c) (yeast)","SexF",-1.41573727031052,0.987500682831514,-0.063699557877714,0.635868874722512,5
"713","PWY-7282: 4-amino-2-methyl-5-phosphomethylpyrimidine biosynthesis (yeast)","SexF",1.11715926096189,0.987500682831514,5.0947483135003,0.871348227380066,59
"714","PWY-7286: 7-(3-amino-3-carboxypropyl)-wyosine biosynthesis","SexF",0,NA,0.261132304052489,0.882817252697782,2
"715","PWY-7288: fatty acid &beta;-oxidation (peroxisome, yeast)","SexF",-1.71997485318216,0.987500682831514,-0.94785602948097,0.652913458013989,20
"716","PWY-7294: xylose degradation IV","SexF",2.29952804465246,0.987500682831514,0.023087710028671,0.881138672268458,1
"717","PWY-7312: dTDP-D-&beta;-fucofuranose biosynthesis","SexF",2.03999992101281,NA,0.921231688884272,0.870417125645731,13
"718","PWY-7315: dTDP-N-acetylthomosamine biosynthesis","SexF",-1.4548147706385,0.987500682831514,-14.9170055141856,0.205161580943186,53
"719","PWY-7316: dTDP-N-acetylviosamine biosynthesis","SexF",19.3141976675634,0.000265934256124529,0.75125708374888,0.881138672268458,15
"720","PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis","SexF",0.478590422210334,0.987500682831514,-0.512816102182316,0.975021596965102,66
"721","PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis","SexF",-0.843192957339341,0.987500682831514,-10.7518218351146,0.446226504605252,59
"722","PWY-7332: superpathway of UDP-N-acetylglucosamine-derived O-antigen building blocks biosynthesis","SexF",22.6757430065863,1.28153905394937e-07,4.7714685650624,0.786960587660469,23
"723","PWY-7345: superpathway of anaerobic sucrose degradation","SexF",0,NA,0.125481660872234,0.956414416885108,1
"724","PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)","SexF",0.0214698304045919,0.987500682831514,-16.6867164485936,0.844887082531795,66
"725","PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II","SexF",3.99987247728176,0.987500682831514,0.622332994410981,0.910184571646362,36
"726","PWY-7374: 1,4-dihydroxy-6-naphthoate biosynthesis I","SexF",0,NA,0.030551759808601,0.881138672268458,1
"727","PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)","SexF",0.0157698992325181,0.989065945922543,-4.70555535498056,0.822592578646099,65
"728","PWY-7384: anaerobic energy metabolism (invertebrates, mitochondrial)","SexF",1.19554466445179,0.987500682831514,0.0702713899748534,0.935415381722467,3
"729","PWY-7385: 1,3-propanediol biosynthesis (engineered)","SexF",-2.06981751340334,NA,-0.623124420391404,0.818822096499768,9
"730","PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)","SexF",-0.631268209246119,0.987500682831514,-6.21892364237269,0.652913458013989,64
"731","PWY-7389: superpathway of anaerobic energy metabolism (invertebrates)","SexF",1.21599118182599,0.987500682831514,0.0975611293255035,0.935415381722467,3
"732","PWY-7392: taxadiene biosynthesis (engineered)","SexF",0.378307025928984,0.987500682831514,-1.78978173394109,0.870417125645731,53
"733","PWY-7399: methylphosphonate degradation II","SexF",-1.33392717978399,0.987500682831514,-0.0396982929734021,0.000579964456205897,1
"734","PWY-7400: L-arginine biosynthesis IV (archaebacteria)","SexF",-0.101847575696871,0.987500682831514,-27.9563408078292,0.501877016248736,66
"735","PWY-7409: phospholipid remodeling (phosphatidylethanolamine, yeast)","SexF",1.70915271065427,0.987500682831514,0.00779289682368582,0.87636347177676,2
"736","PWY-7446: sulfoglycolysis","SexF",-0.127240271493736,0.990565207028509,-0.0168836362262424,0.956414416885108,5
"737","PWY-7456: mannan degradation","SexF",0.668761484316439,0.987500682831514,1.84757526327261,0.918849318345177,65
"738","PWY-7539: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)","SexF",0.089056710527205,0.987500682831514,-1.13935929856163,0.959474582872214,65
"739","PWY-7560: methylerythritol phosphate pathway II","SexF",-0.897786592539789,0.987500682831514,-16.3793533230315,0.394417191128668,60
"740","PWY-7616: methanol oxidation to carbon dioxide","SexF",-2.51642560615751,0.987500682831514,-0.0672076923800064,0.95021296874201,10
"741","PWY-7663: gondoate biosynthesis (anaerobic)","SexF",0.434041112210442,0.987500682831514,2.15431155233744,0.918849318345177,66
"742","PWY-7664: oleate biosynthesis IV (anaerobic)","SexF",-0.377815509208255,0.987500682831514,-4.3169106628752,0.67867324812666,63
"743","PWY-821: superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)","SexF",-0.482001895923856,0.987500682831514,-0.477959524608744,0.949001919546582,20
"744","PWY-841: superpathway of purine nucleotides de novo biosynthesis I","SexF",0.301105772494692,0.987500682831514,0.0415101634955418,0.999999999999998,66
"745","PWY-922: mevalonate pathway I","SexF",1.73249595154676,0.987500682831514,0.00933966715544977,0.956414416885108,1
"746","PWY0-1061: superpathway of L-alanine biosynthesis","SexF",-0.453657881535343,0.987500682831514,-19.9690500767039,0.41346161656885,66
"747","PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis","SexF",0.479563292270359,0.987500682831514,-1.19738952403073,0.870417125645731,54
"748","PWY0-1261: anhydromuropeptides recycling","SexF",1.04630152821637,0.37931180179942,8.22866053233859,0.716607391879858,65
"749","PWY0-1277: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation","SexF",0.947372620410807,0.987500682831514,0.00383701817939331,0.999999999999998,3
"750","PWY0-1296: purine ribonucleosides degradation","SexF",0.188505628224489,0.987500682831514,-15.402475402177,0.908846900655815,66
"751","PWY0-1297: superpathway of purine deoxyribonucleosides degradation","SexF",0.593136146805838,0.987500682831514,0.878303530705483,0.970243782604118,65
"752","PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation","SexF",-0.430946419112246,0.987500682831514,-2.9907988150082,0.7015015473607,56
"753","PWY0-1319: CDP-diacylglycerol biosynthesis II","SexF",0.106675392657498,0.987500682831514,-15.434332201114,0.870417125645731,66
"754","PWY0-1338: polymyxin resistance","SexF",-1.45860947829453,0.987500682831514,-0.0331415262515296,0.918849318345177,5
"755","PWY0-1415: superpathway of heme biosynthesis from uroporphyrinogen-III","SexF",-0.484684652840486,0.987500682831514,-0.294315125217094,0.870417125645731,18
"756","PWY0-1479: tRNA processing","SexF",-0.655648087632911,0.987500682831514,-4.58756295514506,0.659949887203748,61
"757","PWY0-1533: methylphosphonate degradation I","SexF",0.175130386317976,0.989065945922543,-0.0132327643244674,0.000579964456205897,1
"758","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","SexF",-0.349580191084101,0.987500682831514,-31.4286984410646,0.288715051918323,66
"759","PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis","SexF",0.222982735597827,0.987500682831514,-1.84594432016926,0.918849318345177,66
"760","PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)","SexF",0.254131367184115,0.987500682831514,-0.769769763352673,0.973409537787952,66
"761","PWY0-41: allantoin degradation IV (anaerobic)","SexF",-1.33392717978399,0.987500682831514,-0.0396982929734021,0.000579964456205897,1
"762","PWY0-42: 2-methylcitrate cycle I","SexF",1.07919006450405,0.987500682831514,0.00508628401530603,0.999999999999998,10
"763","PWY0-781: aspartate superpathway","SexF",-0.242472588203589,0.987500682831514,-6.09941795145836,0.818822096499768,62
"764","PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage","SexF",1.55236286889164,0.987500682831514,5.38207914914017,0.839028613148143,59
"765","PWY0-862: (5Z)-dodec-5-enoate biosynthesis","SexF",-0.419935577938799,0.987500682831514,-4.33939677569378,0.659949887203748,63
"766","PWY0-881: superpathway of fatty acid biosynthesis I (E. coli)","SexF",0.185953251002405,0.987500682831514,0.0325924026840137,0.991872957008186,11
"767","PWY1F-823: leucopelargonidin and leucocyanidin biosynthesis","SexF",0.973630353192195,0.987500682831514,-0.00181193210534297,0.973409537787952,1
"768","PWY1G-0: mycothiol biosynthesis","SexF",-4.13432754316572,NA,-0.339662603540212,0.001255914170574,2
"769","PWY3DJ-35471: L-ascorbate biosynthesis IV","SexF",3.44265197682412,0.987500682831514,0.110023851506716,0.883077763602538,4
"770","PWY3O-1109: superpathway of 4-hydroxybenzoate biosynthesis (yeast)","SexF",1.87041469893525,0.987500682831514,0.0112121836782966,0.880714218806451,2
"771","PWY3O-355: stearate biosynthesis III (fungi)","SexF",-1.02643987042683,0.987500682831514,-0.227836490748259,0.881138672268458,13
"772","PWY490-3: nitrate reduction VI (assimilatory)","SexF",4.08574703731007,0.987500682831514,0.0761729796626928,0.870417125645731,6
"773","PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)","SexF",0.283457158247488,0.987500682831514,-5.96118999457403,0.87636347177676,66
"774","PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)","SexF",0.283457158247488,0.987500682831514,-5.96118999457403,0.87636347177676,66
"775","PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii)","SexF",-0.252356364448043,0.987500682831514,-0.955578239670725,0.870417125645731,41
"776","PWY66-367: ketogenesis","SexF",1.6666167651057,0.987500682831514,0.00637397659691147,0.881138672268458,2
"777","PWY66-388: fatty acid &alpha;-oxidation III","SexF",0.967420336441564,0.987500682831514,-0.00455489613376915,0.973409537787952,1
"778","PWY66-389: phytol degradation","SexF",-2.46830210837725,0.987500682831514,-0.123609249031241,0.956414416885108,15
"779","PWY66-391: fatty acid &beta;-oxidation VI (peroxisome)","SexF",-1.73716027350121,0.987500682831514,-1.25810459280238,0.635868874722512,20
"780","PWY66-398: TCA cycle III (animals)","SexF",-1.60865291109899,0.987500682831514,-0.753491723298571,0.527967422400989,13
"781","PWY66-399: gluconeogenesis III","SexF",0.969516738294702,0.987500682831514,3.96302248077736,0.870417125645731,64
